num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration
1,0,2,145,11,6,3,166,93,1,0,1,17
0,0,2,20,167,11,2,543,4,1,0,1,13
0,0,2,55,6,4,2,639,4,1,0,0,19
0,0,2,3,65,0,5,403,43,1,1,1,15
0,0,2,4,15,10,2,713,4,1,1,0,9
0,0,2,59,24,11,1,626,4,1,0,1,19
0,0,2,128,5,13,0,719,51,1,0,1,4
1,0,2,318,5,18,6,287,93,0,0,0,13
1,0,2,231,31,17,5,515,51,1,0,1,19
1,0,2,16,304,4,5,430,85,1,1,1,12
1,0,2,283,47,8,4,430,4,1,0,0,12
0,0,2,8,6,12,1,713,4,1,0,0,9
0,0,2,32,11,13,5,639,91,1,1,1,19
0,0,2,38,10,13,5,296,31,1,0,0,17
0,0,2,20,6,11,1,101,37,1,1,1,15
1,0,2,54,24,14,0,733,4,1,0,0,9
1,0,2,73,6,4,4,430,4,0,0,0,12
0,0,2,12,4,13,4,223,17,0,1,0,1
0,0,2,44,35,9,1,113,17,0,0,0,7
0,0,2,42,5,13,4,114,37,1,0,0,17
0,0,2,11,5,1,4,49,51,1,1,1,9
0,0,2,22,61,12,4,84,4,1,1,1,9
1,1,2,129,5,3,1,48,17,0,0,0,11
0,0,2,53,6,9,2,427,51,1,1,1,12
0,0,2,12,80,7,2,576,51,1,0,0,2
0,0,2,40,21,10,3,633,4,0,0,1,19
0,0,2,20,3,14,6,24,101,0,1,1,12
0,0,2,94,9,1,2,75,4,1,1,1,9
0,0,2,43,3,16,2,91,101,0,0,0,0
0,0,2,26,6,12,5,438,85,0,0,1,17
0,0,2,11,8,0,4,720,4,1,0,1,9
1,0,2,177,6,7,6,102,37,1,0,0,12
1,0,0,206,5,9,0,42,43,0,0,0,12
0,0,2,58,58,2,1,85,17,0,0,0,17
0,0,2,6,5,18,5,633,4,0,0,0,19
0,0,2,117,38,1,5,633,4,1,0,1,19
0,0,2,25,5,10,1,596,4,1,0,0,17
0,0,2,152,9,1,6,289,4,0,0,0,19
0,0,2,15,6,13,2,398,4,1,1,1,15
8,0,2,106,5,6,0,595,91,1,0,1,7
0,0,2,170,8,15,5,430,4,0,0,1,12
0,0,2,8,6,16,0,714,51,0,0,1,10
0,0,2,29,5,12,0,113,17,0,0,0,7
0,0,2,50,5,4,3,365,34,0,0,0,9
0,0,2,20,6,14,1,419,51,0,0,0,12
0,0,2,41,11,1,0,770,4,1,1,1,17
0,1,2,23,6,14,0,365,4,0,0,0,9
0,1,2,108,5,15,5,489,51,1,1,0,13
4,0,2,22,19,11,5,178,36,1,0,1,17
0,0,2,2,22,8,3,574,50,0,0,1,2
0,1,2,76,5,11,0,284,93,0,1,0,15
0,1,2,16,3,6,0,719,51,1,1,1,4
0,0,2,177,16,8,6,154,4,0,0,1,17
1,0,2,2,14,0,1,154,4,1,1,1,17
0,0,2,13,26,13,6,344,17,0,0,0,5
0,0,2,82,18,14,0,436,80,1,0,0,12
0,0,2,3,31,6,2,573,4,1,0,1,19
1,0,2,14,6,13,3,397,51,1,1,1,15
1,0,2,4,5,15,5,112,37,0,0,0,10
0,0,2,70,10,13,2,303,37,1,0,0,2
0,0,2,43,85,9,4,265,4,1,0,1,19
0,0,2,50,284,9,1,152,4,1,0,1,9
0,0,2,12,4,6,1,733,4,0,0,0,9
0,0,2,5,31,7,2,307,17,1,0,0,11
1,0,2,204,6,14,1,717,51,1,0,0,0
0,0,2,44,54,9,1,770,4,0,0,0,17
0,1,2,9,5,5,5,758,17,0,0,0,7
0,1,2,24,4,11,0,430,4,0,0,0,12
0,0,2,2,5,9,0,64,85,1,1,0,12
0,0,2,4,13,15,5,412,4,0,0,0,17
0,0,2,79,9,12,2,684,4,0,0,1,19
1,0,2,54,19,1,5,291,4,1,0,0,19
0,1,2,138,5,14,3,438,4,0,1,0,17
1,0,2,79,20,7,6,9,101,1,0,1,7
1,0,2,61,11,5,0,633,4,1,0,0,19
0,0,2,5,20,6,0,105,37,0,0,0,13
0,0,2,22,6,14,0,597,91,0,0,0,0
2,1,2,9,4,17,1,519,51,1,0,0,9
0,0,2,38,18,10,6,375,4,0,1,1,19
0,0,2,21,4,13,5,377,4,0,0,1,9
0,0,2,7,4,6,4,289,4,0,0,0,19
1,0,2,72,5,7,0,380,4,1,0,1,17
0,0,2,146,17,13,2,380,4,0,0,0,17
0,0,2,63,35,6,3,470,51,1,0,0,2
0,0,2,10,6,14,0,322,4,0,0,0,9
0,0,2,195,18,8,2,717,51,0,0,0,0
0,0,2,208,34,3,2,291,4,1,0,0,19
0,0,2,69,6,22,1,574,50,1,0,0,2
3,0,2,195,4,2,1,422,85,1,0,0,12
0,0,2,37,25,12,0,280,4,0,0,1,17
0,0,2,12,6,14,1,6,51,0,1,0,19
0,0,2,26,5,22,4,733,4,0,0,1,9
2,0,2,221,13,0,4,537,4,1,1,0,19
3,0,2,179,24,23,4,175,4,1,1,1,19
0,0,2,20,3,13,3,41,43,0,0,0,15
6,0,2,74,6,8,2,420,85,1,0,0,12
0,1,2,86,4,14,1,42,85,1,1,0,12
2,0,2,73,8,13,0,614,4,1,0,0,9
1,1,2,35,3,9,3,397,43,1,1,1,15
0,0,2,2,6,14,6,574,50,1,0,1,2
0,0,2,96,2,8,0,436,85,0,1,1,12
0,0,2,33,5,14,4,634,4,0,0,0,19
1,1,2,316,17,1,1,449,4,0,0,1,19
1,0,2,118,6,5,1,693,91,1,0,0,19
1,1,2,298,4,3,0,747,85,0,0,0,10
1,0,2,178,12,6,0,506,4,1,1,1,9
2,0,2,44,3,4,3,612,36,0,0,0,14
1,0,2,95,27,2,2,6,61,1,0,1,19
3,0,2,71,24,2,0,734,4,1,1,1,9
0,0,2,16,15,1,5,574,50,1,0,0,2
0,0,2,3,29,1,1,6,61,0,0,0,19
0,0,2,7,3,14,2,285,93,0,0,0,12
1,0,2,12,4,8,2,701,51,0,0,0,11
0,1,2,211,28,12,3,114,4,1,0,1,17
0,0,2,32,5,1,6,680,4,0,1,1,19
0,0,2,49,3,6,4,269,12,1,0,0,8
2,0,2,132,6,23,2,397,43,0,1,1,15
0,0,2,9,78,8,1,428,85,1,0,0,19
0,0,2,165,8,7,0,174,4,0,0,1,19
1,0,2,349,6,7,2,187,93,0,0,0,18
0,0,2,5,5,15,2,49,4,1,0,1,9
0,0,2,37,100,6,1,176,36,1,1,0,9
1,0,2,52,3,4,2,429,85,0,0,0,12
0,0,2,85,19,7,4,621,4,0,0,0,19
0,0,2,223,16,12,5,398,4,1,0,0,15
1,1,2,174,7,11,3,633,4,0,0,0,19
3,0,2,124,17,11,2,412,4,1,1,1,17
0,0,2,20,25,6,0,716,4,0,0,0,17
0,1,2,1,3,20,2,770,4,0,0,0,17
0,0,2,44,11,15,4,772,4,1,0,1,17
0,0,2,104,12,3,2,249,4,1,0,0,19
0,0,2,20,5,5,0,747,80,0,0,0,10
1,1,2,130,5,13,0,253,36,1,0,0,8
1,0,2,36,4,9,1,420,37,1,0,1,12
1,0,2,8,5,16,3,309,6,1,0,1,7
0,0,2,12,7,6,3,770,4,1,1,0,17
0,0,2,399,7,6,6,291,4,1,1,0,19
1,0,2,80,15,2,6,148,37,1,0,1,19
0,0,2,86,11,2,5,6,51,1,0,0,19
0,0,2,1,17,8,1,470,51,0,0,0,2
0,1,2,52,4,1,3,42,51,0,0,0,12
1,0,2,76,17,0,3,377,4,1,0,1,9
0,0,2,153,6,6,4,178,36,0,0,1,17
2,0,2,69,3,16,4,287,43,1,1,1,13
0,0,2,14,6,6,3,422,85,0,0,0,12
0,0,2,47,3,8,4,297,93,0,0,1,0
0,0,2,184,4,1,1,404,80,0,1,1,15
0,0,2,27,16,6,0,205,43,1,1,1,18
0,0,2,2,4,2,0,736,93,0,1,0,9
1,0,2,0,6,5,0,176,4,1,0,0,9
0,0,2,25,5,12,3,45,4,0,0,1,19
0,0,2,61,11,11,2,6,51,1,0,1,19
0,0,2,38,48,15,4,41,43,0,0,1,15
0,0,2,45,6,3,4,267,101,0,0,0,8
1,0,2,194,22,4,6,265,4,1,1,1,19
0,1,2,100,3,5,2,545,43,1,0,0,13
0,0,2,33,5,14,0,430,85,0,1,0,12
0,0,2,11,17,12,3,541,43,1,0,0,19
3,0,2,346,5,22,6,299,43,1,0,1,15
2,0,2,194,4,7,5,110,37,1,0,1,11
0,0,2,100,12,8,2,750,85,1,1,1,10
0,0,2,27,21,11,6,428,4,1,1,1,19
1,0,2,54,6,7,2,438,85,0,0,0,17
0,0,2,38,18,0,0,174,4,1,1,1,19
0,0,2,11,4,6,0,772,4,0,0,0,17
8,0,2,20,6,1,3,48,17,1,0,0,11
3,0,2,125,5,2,0,253,36,1,1,1,8
0,0,2,135,5,9,6,727,4,0,0,0,9
0,1,2,73,5,14,4,308,85,1,1,0,10
0,0,2,15,12,12,6,56,4,1,0,0,9
1,0,2,118,4,12,4,517,51,1,1,0,19
1,0,2,31,152,10,6,355,4,1,1,1,17
1,0,2,5,4,12,3,593,4,1,0,1,9
0,0,2,39,6,17,5,300,37,0,0,1,12
0,0,2,19,5,8,5,289,4,1,0,0,19
0,0,2,58,6,22,0,304,4,0,0,0,19
0,0,2,6,9,5,4,770,4,1,0,0,17
0,0,2,145,194,16,4,6,51,1,1,1,19
1,0,2,2,6,7,1,422,76,0,0,0,12
0,0,2,46,5,1,6,77,91,0,0,0,0
0,0,2,18,13,21,3,412,4,1,0,1,17
0,0,2,20,21,15,0,366,59,1,0,0,17
0,0,2,89,7,5,3,291,4,0,0,0,19
1,0,2,82,6,14,5,287,93,1,1,1,13
1,0,2,108,32,16,1,174,36,1,1,1,19
0,0,2,24,23,10,0,148,4,1,1,1,19
1,0,2,291,11,5,2,154,4,0,0,0,17
1,1,2,51,3,14,6,438,85,0,1,1,17
0,0,2,37,5,2,0,614,4,0,0,0,9
0,1,2,35,3,9,6,715,51,1,1,1,7
1,0,2,316,13,23,6,633,4,1,0,0,19
0,0,2,10,4,10,2,634,15,0,0,1,19
0,1,2,1,6,22,2,293,4,0,1,0,9
0,0,2,169,20,6,4,296,93,1,0,1,17
1,1,2,30,4,1,0,717,91,0,1,0,0
2,0,2,17,6,9,6,101,37,1,1,0,15
0,0,2,1,4,11,1,717,51,1,1,1,0
0,0,2,52,14,11,1,733,4,1,0,0,9
0,0,2,32,58,7,1,81,4,1,0,0,19
7,0,2,229,15,10,3,296,4,1,0,1,17
0,0,2,41,74,9,0,362,50,0,0,0,19
0,0,2,47,5,5,5,519,51,0,1,0,9
0,0,2,275,26,4,2,6,61,1,1,0,19
1,0,2,79,5,7,0,416,51,1,1,1,12
0,0,2,20,12,7,3,727,4,1,0,0,9
0,1,2,33,3,13,4,187,43,1,1,1,18
0,1,2,263,17,13,4,293,4,0,1,0,9
0,0,2,287,5,3,2,102,37,1,0,0,12
1,0,2,84,50,4,0,291,4,1,1,0,19
0,0,2,14,5,10,3,68,12,1,0,0,3
0,0,1,24,1,16,1,749,85,1,0,1,17
1,0,2,198,6,2,2,717,51,0,0,0,0
0,0,2,55,5,14,6,546,43,1,0,1,13
1,1,2,38,5,10,5,51,51,1,1,1,7
0,0,2,114,7,3,1,756,17,1,0,1,17
1,0,2,292,13,15,3,6,51,1,0,0,19
0,0,2,258,5,7,3,436,85,0,0,0,12
0,0,2,0,2,6,4,707,80,0,0,0,11
0,0,2,28,23,5,2,424,4,0,0,0,19
0,0,2,103,3,12,6,397,43,0,0,0,15
0,0,2,21,6,4,3,307,85,0,0,0,11
0,1,2,79,3,10,1,481,43,0,0,0,13
0,0,2,129,6,16,4,308,85,0,0,1,10
0,0,2,5,6,17,0,377,4,1,1,1,9
0,0,2,7,4,3,5,52,51,0,0,0,17
1,1,2,87,9,11,6,304,4,0,1,1,19
0,1,2,137,5,10,5,727,4,1,0,1,9
0,0,2,4,4,7,0,715,17,0,0,0,7
0,0,2,1,8,19,2,174,4,1,0,1,19
5,0,2,162,4,2,3,368,85,1,0,1,12
0,0,2,112,5,3,6,287,43,1,1,1,13
0,0,2,0,6,10,0,593,4,0,1,1,9
0,0,2,23,24,12,1,733,4,1,1,1,9
1,0,2,27,6,9,3,574,50,0,0,0,2
0,0,2,27,5,7,0,436,80,0,0,0,12
1,0,2,38,5,6,2,119,17,0,0,0,3
0,0,2,50,6,12,1,688,4,1,0,0,19
1,0,2,141,24,3,2,175,4,1,1,1,19
1,0,2,32,27,8,6,247,4,1,0,1,17
0,0,2,70,3,14,6,436,80,1,0,1,12
0,0,2,24,9,14,0,438,4,1,0,0,17
0,0,2,235,19,17,6,488,37,1,0,1,0
0,0,2,14,5,22,3,293,4,1,0,0,9
1,0,2,138,19,12,0,344,17,0,0,0,5
0,0,2,37,6,10,1,377,4,1,0,1,9
0,0,2,40,25,6,3,424,85,1,0,1,19
3,0,2,338,4,17,6,297,93,1,0,0,0
1,0,2,78,18,10,3,438,4,1,0,0,17
1,0,2,57,10,0,2,616,4,0,0,0,17
1,0,2,7,10,14,3,653,52,1,0,0,9
1,0,2,24,3,5,2,300,85,0,1,1,12
0,1,2,3,14,4,6,100,17,0,0,0,5
1,0,2,91,7,11,2,522,4,1,1,0,17
0,0,2,4,49,2,6,154,87,1,1,1,17
0,0,2,21,4,3,4,754,80,0,0,0,7
0,0,2,7,3,12,3,287,93,0,0,0,13
0,1,2,36,5,7,6,761,93,0,0,0,0
0,0,2,32,8,11,5,727,4,1,0,0,9
0,0,2,96,6,8,4,555,4,0,0,0,19
1,1,2,37,6,10,5,382,17,1,0,1,6
0,0,2,291,5,16,5,287,93,1,0,0,13
1,0,2,75,5,4,6,717,51,1,0,0,0
0,0,2,21,5,12,3,756,4,0,0,0,17
0,0,2,35,66,5,0,722,4,1,0,1,9
0,0,2,10,4,22,0,26,43,1,0,1,13
2,0,2,209,24,2,6,6,61,1,0,1,19
0,0,2,19,40,5,2,470,51,1,0,0,2
0,0,2,11,2,11,4,285,93,0,0,0,12
0,0,2,23,69,13,2,296,93,1,0,0,17
6,0,2,52,6,0,5,604,4,1,0,1,17
1,0,2,79,5,5,2,713,51,1,0,0,9
3,0,2,336,6,14,6,429,51,1,0,0,12
0,0,2,12,4,23,4,616,4,1,1,1,17
1,0,2,41,5,3,1,629,4,0,0,1,19
0,0,2,19,5,19,4,368,101,0,0,1,12
1,0,2,86,6,14,3,542,51,1,0,1,13
0,0,2,26,62,7,4,659,4,1,0,0,9
1,0,2,85,17,4,6,750,85,1,1,1,10
1,0,2,420,6,7,3,102,37,0,0,1,12
0,0,2,20,5,7,1,300,85,0,0,0,12
0,0,2,23,5,13,1,425,85,1,0,0,12
0,0,2,8,51,4,1,470,51,1,0,1,2
1,0,2,39,2,13,1,542,43,1,1,1,13
0,0,2,9,5,8,0,114,4,0,0,0,17
0,0,2,114,6,0,0,681,4,1,1,1,19
0,0,2,95,13,6,0,291,4,1,0,0,19
1,0,2,352,5,0,2,391,43,0,1,0,15
1,1,2,97,4,8,1,260,36,0,0,0,8
0,0,2,206,3,12,3,727,103,0,0,1,9
0,0,2,0,6,10,3,688,4,1,0,0,19
0,0,2,227,4,4,1,713,51,1,1,1,9
0,0,2,50,4,10,2,503,4,0,0,0,19
0,0,2,174,5,5,0,542,43,0,0,0,13
1,0,2,62,6,7,1,253,36,1,0,0,8
0,0,2,9,8,11,3,280,4,1,1,1,17
1,1,2,276,6,14,2,371,93,1,0,1,13
0,0,2,3,4,10,4,478,91,1,1,0,0
1,1,2,33,5,15,5,404,43,1,1,1,15
0,0,2,14,18,8,0,438,4,1,0,0,17
0,0,2,6,6,8,3,6,61,1,0,1,19
0,0,2,32,38,2,4,576,51,1,0,0,2
0,0,1,23,6,16,3,438,85,0,0,0,17
1,0,2,76,3,1,0,523,51,0,0,0,0
0,1,2,3,6,13,6,460,91,1,0,1,16
0,0,2,9,27,16,0,713,4,0,0,0,9
2,0,2,6,5,8,0,6,51,0,0,0,19
0,0,2,13,39,17,1,154,87,1,1,1,17
0,0,2,0,21,13,3,285,93,1,0,0,12
0,0,2,48,17,23,6,709,4,0,0,0,17
0,0,2,22,5,4,0,368,85,0,0,0,12
0,0,2,27,7,3,4,148,4,1,0,0,19
1,0,2,374,30,7,6,633,4,1,0,0,19
0,0,2,11,34,5,0,81,4,1,0,1,19
0,0,2,60,17,2,6,639,4,1,1,0,19
3,0,2,70,12,10,1,289,4,1,0,0,19
3,0,2,155,4,8,2,373,4,0,0,1,19
0,0,2,207,68,15,4,6,51,1,1,1,19
0,0,2,98,19,9,3,6,61,0,0,0,19
1,0,2,110,21,6,5,174,4,0,0,1,19
1,0,2,71,7,2,4,633,4,0,0,0,19
0,1,2,9,18,8,4,265,4,1,1,1,19
0,0,2,3,26,7,0,576,51,1,0,0,2
0,0,2,4,9,8,3,540,51,0,0,0,13
3,0,2,59,26,12,0,55,4,1,1,1,19
1,0,2,120,5,16,5,285,85,1,0,0,12
0,0,2,8,2,22,6,554,51,1,1,0,13
0,0,2,34,53,4,1,470,51,1,0,0,2
0,0,2,3,4,10,0,111,4,1,0,0,9
1,0,2,54,23,9,4,151,17,1,1,1,11
1,0,2,33,6,9,1,701,51,1,0,1,11
0,0,2,125,6,3,4,45,4,1,1,1,19
0,0,2,46,61,17,3,716,42,1,1,1,17
0,0,2,49,6,11,2,247,4,1,1,0,17
0,0,2,47,5,12,4,533,43,0,0,1,13
1,0,2,47,2,14,6,163,43,1,1,1,9
1,0,2,75,11,9,3,658,71,0,0,0,19
1,0,2,42,5,4,3,595,17,0,0,0,7
1,0,2,41,11,13,2,727,4,1,0,0,9
0,0,2,93,29,2,1,174,4,1,1,1,19
0,0,2,16,58,10,0,412,4,1,1,1,17
1,0,2,10,6,11,1,505,56,1,1,1,11
1,0,2,190,3,15,4,436,85,1,0,0,12
1,0,2,27,176,8,3,178,4,1,1,1,17
0,0,2,0,21,6,0,470,51,0,0,0,2
0,0,2,56,7,5,5,300,85,1,0,0,12
0,0,2,44,18,11,6,470,51,1,0,1,2
1,0,2,36,6,3,1,115,37,1,0,0,0
3,0,2,59,6,16,3,308,85,1,1,1,10
0,1,2,209,19,4,5,174,4,1,1,1,19
2,0,2,144,6,4,0,436,93,1,0,0,12
1,0,2,11,18,3,5,176,4,1,0,1,9
0,0,2,296,17,1,6,304,4,0,0,0,19
1,0,2,252,11,11,2,503,4,0,1,0,19
0,0,2,75,4,15,2,371,43,1,1,1,13
3,0,2,39,4,9,0,626,4,1,1,1,19
3,0,2,57,5,13,3,747,85,1,0,0,10
3,0,2,264,3,7,4,518,51,1,1,0,11
0,0,2,23,6,8,3,3,85,1,0,0,12
0,0,2,54,7,15,3,6,51,1,0,1,19
1,0,2,118,10,13,1,720,4,1,0,0,9
0,0,2,28,46,9,1,493,17,1,0,1,11
1,0,2,181,4,16,6,397,43,0,1,0,15
0,0,2,55,19,0,2,293,4,0,0,0,9
1,0,2,38,5,5,3,253,36,0,0,0,8
0,0,2,37,27,3,0,633,4,1,1,1,19
0,0,2,71,35,10,6,639,4,1,0,0,19
1,0,2,136,21,11,5,680,4,1,1,1,19
0,0,2,42,15,7,4,574,50,1,0,0,2
1,0,2,53,4,12,2,429,85,1,0,1,12
1,0,2,48,6,12,1,716,4,0,0,0,17
0,0,2,14,6,13,6,430,85,1,0,0,12
0,0,2,287,5,1,2,102,37,1,0,0,12
1,0,2,72,19,1,1,154,4,1,0,1,17
0,0,2,63,9,7,6,438,4,1,0,0,17
3,0,2,323,5,11,0,420,85,1,0,1,12
0,0,2,36,4,13,2,364,4,1,1,1,19
0,0,2,96,20,3,5,6,61,0,0,0,19
0,0,2,221,5,2,3,26,37,0,0,0,13
0,0,2,20,7,9,2,90,36,1,0,0,17
0,0,2,27,9,13,3,640,4,1,0,1,19
1,0,2,10,11,6,3,111,4,1,1,1,9
2,0,2,171,7,14,3,633,4,1,1,1,19
2,0,2,23,4,3,0,713,4,0,0,0,9
3,0,2,335,39,3,2,6,61,0,0,0,19
0,0,2,19,5,3,3,486,37,1,1,1,7
0,0,2,20,2,1,5,747,85,0,0,0,10
0,0,2,377,8,0,3,150,4,0,0,0,19
0,0,2,39,47,13,4,770,4,1,0,0,17
0,0,2,40,2,8,6,176,4,0,0,0,9
0,0,2,25,8,5,5,468,37,1,0,1,20
0,1,2,1,12,14,1,58,36,1,0,0,19
4,0,2,47,4,14,5,397,43,1,0,0,15
0,0,2,28,3,17,6,773,80,0,0,0,0
0,0,2,30,12,1,1,375,4,0,0,0,19
0,0,2,41,6,22,0,634,80,0,0,0,19
0,0,2,127,3,12,6,425,85,0,0,0,12
0,0,2,7,9,13,5,6,51,1,0,0,19
0,0,2,98,10,5,2,6,61,1,0,0,19
0,0,2,30,19,8,2,315,4,0,0,1,19
0,1,2,403,4,16,6,187,93,0,0,1,18
0,0,2,122,16,2,3,72,12,1,0,0,2
0,0,2,11,287,22,1,181,4,1,0,1,19
1,0,2,67,5,14,2,299,43,1,0,1,15
2,0,2,73,4,18,4,371,43,0,0,0,13
1,0,2,190,26,5,6,56,36,0,0,0,9
0,0,2,28,9,13,0,782,4,0,0,1,17
1,0,2,133,68,6,3,228,4,0,0,0,1
1,0,2,38,16,14,0,6,51,1,1,0,19
0,1,2,94,15,1,6,713,4,1,1,1,9
1,0,2,179,10,14,2,566,37,1,0,0,0
1,0,2,28,6,16,1,171,36,1,0,1,5
3,0,2,6,45,5,3,6,61,1,1,0,19
0,0,2,6,33,3,1,575,51,1,0,0,2
4,0,2,272,8,15,0,424,4,0,0,0,19
3,0,2,182,6,12,5,38,51,1,0,0,18
0,0,2,185,19,13,5,566,37,0,0,0,0
2,0,2,16,4,3,4,419,85,1,0,0,12
0,0,2,79,3,9,1,397,51,0,0,0,15
0,0,2,25,4,9,1,436,4,0,0,0,12
1,0,2,189,16,13,2,770,4,1,0,1,17
1,0,2,9,4,16,1,100,37,1,1,0,5
1,0,2,22,10,9,5,560,4,1,0,0,19
3,0,2,162,15,6,3,406,4,1,0,0,17
0,0,2,55,7,10,1,733,91,0,0,1,9
2,0,2,72,11,15,0,368,76,0,0,0,12
0,1,2,131,5,16,4,378,93,0,0,0,10
0,0,2,248,18,4,2,148,4,1,0,1,19
1,1,2,19,22,9,4,458,4,1,0,1,17
7,0,2,14,68,2,2,218,17,0,0,0,19
0,0,2,25,19,11,2,3,85,1,0,1,12
0,0,2,45,6,12,4,670,17,1,1,1,14
0,0,2,146,5,14,1,300,85,0,0,0,12
0,0,2,19,205,21,2,681,4,1,0,0,19
0,0,2,2,1,14,1,476,51,0,0,1,7
1,0,2,162,6,13,5,429,51,0,0,0,12
0,0,2,34,8,15,0,149,34,1,0,1,14
0,0,1,110,5,17,4,438,85,0,1,1,17
1,0,2,430,5,12,0,48,51,1,0,0,11
0,0,2,156,6,7,5,521,51,0,0,0,7
0,0,2,135,19,4,6,633,4,1,0,1,19
0,0,2,173,32,2,1,565,37,1,0,0,17
0,0,2,59,18,6,4,293,4,0,0,1,9
0,0,2,6,5,20,2,416,51,0,1,0,12
2,0,2,205,20,3,6,6,51,1,1,1,19
0,0,2,52,14,0,0,88,4,1,1,1,19
0,1,2,19,4,22,6,293,4,0,0,0,9
3,0,2,71,6,13,3,712,17,1,0,0,11
1,0,2,85,130,23,3,174,4,1,1,1,19
4,0,2,174,11,10,0,741,4,1,0,0,17
0,0,2,42,7,6,1,265,4,1,1,0,19
1,0,2,60,6,7,4,593,4,1,0,0,9
0,0,2,53,92,10,0,174,4,1,0,1,19
0,1,2,51,4,22,4,397,43,0,1,0,15
0,0,2,92,12,1,2,6,61,0,0,0,19
1,0,2,133,9,17,2,6,51,1,0,1,19
0,0,2,53,4,13,6,287,43,1,0,0,13
1,1,2,413,4,15,0,111,37,0,0,0,9
3,0,2,212,5,3,6,296,93,0,0,0,17
0,0,2,25,3,18,4,291,43,1,1,1,19
1,0,2,213,16,6,2,680,51,1,1,1,19
0,0,2,19,78,1,1,721,85,1,0,1,10
1,1,2,113,6,6,0,85,17,0,1,1,17
1,0,2,204,22,19,2,6,61,1,0,0,19
0,0,2,29,11,8,3,438,4,0,1,0,17
0,0,2,126,15,13,1,626,4,1,1,1,19
0,0,2,51,9,5,4,577,4,1,0,0,9
1,0,2,189,7,10,1,174,4,1,1,0,19
0,1,2,128,18,0,4,430,4,1,0,1,12
0,0,2,64,5,20,3,513,43,1,0,1,13
0,0,2,74,12,13,3,161,4,0,0,0,19
2,0,2,86,4,13,0,765,91,1,0,0,0
1,0,2,21,5,13,5,597,51,0,0,0,0
2,1,2,148,5,0,4,656,91,1,1,1,0
0,0,2,0,9,9,2,519,4,0,0,0,9
0,0,2,98,9,0,0,770,4,1,0,0,17
1,0,2,25,13,9,3,504,4,0,0,0,19
0,0,2,369,10,15,1,6,51,1,0,1,19
1,0,2,68,12,6,6,749,43,1,1,1,17
4,0,2,17,21,2,5,614,4,1,0,0,9
1,0,2,41,5,14,0,299,43,1,1,0,15
2,0,2,23,6,7,1,38,51,1,1,0,18
1,0,2,154,3,2,0,308,85,0,0,0,10
0,0,2,97,6,11,1,427,51,0,0,1,12
1,0,2,135,15,1,5,182,4,1,1,1,19
0,0,2,135,11,7,4,148,4,1,0,1,19
1,0,2,173,30,8,6,6,61,0,0,0,19
0,0,2,7,2,12,1,715,51,0,1,1,7
0,0,2,13,6,2,4,272,4,0,0,0,9
0,0,2,112,15,18,6,397,43,0,0,0,15
0,0,2,52,15,10,1,633,4,1,0,0,19
1,0,2,12,3,1,5,397,43,0,0,0,15
1,0,2,70,46,5,5,147,43,1,0,1,13
0,0,2,43,5,12,1,289,4,0,0,0,19
1,0,2,20,42,7,2,713,51,1,0,0,9
0,0,2,43,5,8,1,427,51,1,0,0,12
1,0,2,7,51,10,1,178,4,1,1,1,17
1,0,2,174,5,16,3,788,91,0,0,0,0
0,0,2,54,98,13,6,159,43,1,1,0,13
0,0,2,388,3,1,1,486,37,0,0,0,7
0,0,2,6,39,19,1,576,51,1,0,0,2
0,0,2,158,6,3,5,366,34,0,0,0,17
0,0,2,32,6,13,4,634,80,0,0,0,19
1,0,2,281,4,15,0,102,37,1,1,1,12
0,0,2,159,20,10,6,57,4,0,0,0,17
1,0,2,328,20,6,1,596,4,1,1,0,17
1,0,2,115,5,7,1,761,91,0,0,0,0
0,0,2,119,8,5,0,712,17,1,0,0,11
0,0,2,22,13,3,3,6,61,0,0,1,19
0,0,2,4,7,3,4,626,51,0,0,0,19
7,1,2,14,5,4,4,505,17,0,0,0,11
0,0,2,69,4,8,3,788,91,1,0,1,0
0,0,2,185,18,6,3,270,36,1,0,0,19
1,0,2,114,6,9,4,6,51,1,0,1,19
0,0,2,14,4,0,1,174,4,0,0,1,19
1,0,2,116,34,13,3,727,4,1,0,0,9
0,0,2,256,30,23,4,265,4,1,0,0,19
0,0,2,27,14,8,6,6,61,1,1,1,19
2,0,2,64,23,7,4,176,4,1,0,1,9
0,0,2,78,9,10,0,375,4,0,0,0,19
0,0,2,30,7,5,4,438,85,1,1,1,17
0,0,2,211,85,8,0,355,4,1,0,0,17
1,0,2,32,6,14,1,293,4,1,1,1,9
4,0,2,185,6,14,1,518,51,1,0,0,11
1,0,2,35,3,16,3,717,91,1,0,0,0
0,0,2,433,5,2,0,515,51,1,1,1,19
0,0,2,25,11,13,0,47,51,1,1,1,19
0,0,2,44,5,13,1,626,51,1,1,0,19
1,0,2,73,6,2,1,421,85,0,0,0,12
0,0,2,0,4,1,3,782,91,0,0,0,17
0,0,2,10,10,6,1,114,4,1,0,0,17
0,0,2,74,6,6,0,365,4,0,0,1,9
1,1,2,421,6,2,1,6,37,0,0,0,19
1,0,2,74,5,13,5,57,36,1,0,1,17
1,0,2,159,21,11,0,622,4,1,1,0,19
0,0,2,79,33,6,4,6,51,1,1,1,19
